time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,16.15223755,-2.835864646,-2.311261803,-0.58812649,3.705395011,4.778199412,0.705741097
1.64617E+18,16.16221826,-3.402189785,-2.298871401,-0.451199315,4.130773036,4.77225612,0.714940823
1.64617E+18,16.17220068,-4.038538308,-2.17085117,-0.246947493,4.591663047,4.721325344,0.774485855
1.64617E+18,16.1821814,-4.66520598,-2.050265181,-0.054380409,5.096144756,4.635113711,0.830106708
1.64617E+18,16.19216357,-5.147551105,-1.976302119,0.118347279,5.515166228,4.497474101,0.855959602
1.64617E+18,16.20214429,-5.338874472,-2.037691823,0.260830764,5.72047212,4.281581721,0.844232531
1.64617E+18,16.21212671,-5.171625224,-2.232596555,0.347303471,5.643652588,3.969181951,0.831897261
1.64617E+18,16.22210742,-4.598023956,-2.2342376,0.382293025,5.126381757,3.574713864,0.878321263
1.64617E+18,16.23208936,-3.865683495,-1.987507404,0.491616592,4.374400695,3.181857044,0.970211289
1.64617E+18,16.24207031,-3.415256772,-1.728370438,0.622264687,3.877944885,2.870427366,1.035093702
1.64617E+18,16.25205225,-3.296968246,-1.363622933,0.750714615,3.645962089,2.640510402,1.041097751
1.64617E+18,16.26203345,-3.398791959,-0.888174582,0.879982873,3.621465274,2.478759967,0.99704005
1.64617E+18,16.27201538,-3.601796996,-0.326570042,0.911004472,3.729546721,2.358735374,0.921648799
1.64617E+18,16.28199658,-3.61863941,0.0541504,0.85967819,3.719748652,2.250554036,0.811278568
1.64617E+18,16.29197827,-3.253081758,0.390476697,0.727564625,3.356242432,2.159584979,0.682164746
1.64617E+18,16.30195947,-2.398335983,0.778424752,0.619450434,2.596474422,2.12300721,0.624378107
1.64617E+18,16.31194141,-1.308769645,0.997993385,0.421468997,1.698971718,2.170960257,0.675242077
1.64617E+18,16.32192236,-0.345317412,1.114948032,0.269080049,1.197813551,2.3012831,0.696983843
1.64617E+18,16.3319043,0.402484238,1.178892681,0.189948316,1.260103915,2.457227579,0.600412053
1.64617E+18,16.34188525,1.018535238,1.189751636,0.199018305,1.578775245,2.572897642,0.451628128
1.64617E+18,16.35186743,1.484915317,1.324673317,0.393583431,2.028457742,2.627137615,0.350147675
1.64617E+18,16.36184839,1.767438712,1.451620366,0.794519854,2.421219338,2.617214305,0.367928546
1.64617E+18,16.37183057,1.865138623,1.437922095,1.210012334,2.647733348,2.550730844,0.448567406
1.64617E+18,16.38181128,1.828139556,1.496504048,1.52144925,2.810058082,2.459676842,0.508099661
1.64617E+18,16.39179346,1.819437779,1.60320735,1.749929066,2.990464742,2.382208531,0.507829138
1.64617E+18,16.40177441,1.723867281,1.788355243,1.814352,3.076004886,2.336188625,0.470071412
1.64617E+18,16.41175659,1.474546483,1.997757872,1.687566864,3.002200154,2.32524,0.453702592
1.64617E+18,16.42173755,1.093688386,2.103473916,1.407734608,2.757258336,2.360161545,0.513909193
1.64617E+18,16.43171924,0.728181004,2.021879921,1.105756864,2.41680455,2.45363443,0.645734347
1.64617E+18,16.44170044,0.424136097,1.909137924,0.821391641,2.121174973,2.596113276,0.767580538
1.64617E+18,16.45168237,0.324749256,1.808259382,0.588764496,1.929224638,2.771558192,0.836395319
1.64617E+18,16.46166357,0.550094135,1.628274571,0.36194706,1.756384727,2.96509844,0.842986766
1.64617E+18,16.47164526,0.994583869,1.409194598,0.206915927,1.737193336,3.172833769,0.772545991
1.64617E+18,16.48162646,1.63722477,1.205616145,0.093466658,2.035374966,3.372109193,0.618100192
