a,ave,std,class
3.158382951,2.006881911,0.725323682,1
2.992798088,1.884877585,0.615697757,1
2.577875821,1.878140345,0.603791015,1
2.270599004,1.954202609,0.723242511,1
2.193823492,1.995762299,0.751613779,1
1.812090388,2.002408575,0.753626943,1
1.430303814,2.107390409,0.791949704,1
1.07106482,2.304119442,0.842080735,1
0.940125709,2.612652283,0.897193901,1
1.621755021,2.980394227,0.889914483,1
1.93833969,3.385305815,1.080403081,1
2.925425691,3.828115354,1.284730556,1
3.338498461,4.18533039,1.467667264,1
2.686195907,4.540693921,1.639734729,1
2.260286247,5.051901672,1.773319696,1
2.861908726,5.651909147,1.742057183,1
3.397594151,6.153852481,1.58159508,1
4.156393223,6.561810141,1.323039936,1
4.617545156,6.841702131,1.053079556,1
5.670870901,7.07785078,0.748604623,1
6.366435078,7.226009246,0.5839994,1
6.497576051,7.25426066,0.547421419,1
6.892133773,7.196434329,0.645970401,1
7.798273414,7.147532369,0.684516005,1
8.260360995,7.030774419,0.662793747,1
7.881342062,6.818657841,0.567983398,1
7.477170753,6.544635314,0.644981718,1
6.955313127,6.267726505,0.767888831,1
6.979031645,6.257089973,0.758975893,1
7.152455558,6.672591353,1.652196265,1
6.648949216,7.421949403,2.915950975,1
5.919312744,8.256502985,3.671630028,1
6.403114179,9.008976494,3.880652911,1
6.630693906,9.517810136,3.838980499,1
6.139195217,9.784547492,3.719933753,1
5.14111679,9.766747547,3.737717594,1
4.708082664,9.578090987,4.004518156,1
6.848947817,9.275990662,4.44972014,1
11.13404544,8.734370233,5.00692076,1
14.64603606,7.832595656,5.297178474,1
14.99448503,6.561939836,5.027536206,1
13.44404784,5.156988704,4.398463551,1
11.4914506,3.899906825,3.568438249,1
9.298067468,2.903386689,2.557532112,1
5.961195764,2.252532807,1.424591824,1
3.254551188,2.107719386,1.069612953,1
1.687079412,2.347283256,1.486629889,1
1.432743525,2.849550931,1.953797759,1
2.116299679,3.477745823,2.364090255,1
1.939477857,4.191689194,2.869210356,1
0.944973713,5.065530588,3.341946455,1
0.873229048,6.148876751,3.578180729,1
1.526249234,7.277456975,3.515484875,1
2.78952865,8.292808441,3.155643655,1
4.513061558,9.104155778,2.636760243,1
5.650189885,9.663949795,2.152369508,1
6.709756162,10.03282735,1.701810353,1
7.714692445,10.17415644,1.461721724,1
9.255733391,10.03854768,1.723133135,1
10.67789179,9.488555046,2.559824021,1
11.77843534,8.721042222,3.166815439,1
12.1590313,8.639517401,3.096777331,1
11.67976389,9.257381781,4.16833323,1
10.90300202,10.14924124,5.37164504,1
10.11100173,10.75007592,5.745377487,1
9.33896539,10.85062755,5.742110956,1
8.12304714,10.47421265,5.948533947,1
6.358604772,9.890374581,6.418586921,1
3.755807085,9.578200224,6.654351168,1
3.002763554,9.666397037,6.582048658,1
10.96318713,9.588455956,6.664591468,1
18.3376751,8.709560498,6.996599495,1
20.59835852,7.714704498,6.221163515,1
16.91134881,7.161397651,5.215456232,1
11.11651801,7.490298901,5.881165723,1
5.574816425,7.890151128,6.239146581,1
2.284666407,8.700834566,6.409977519,1
3.236861199,10.34198649,6.653451363,1
4.637775211,11.917745,6.650084639,1
2.223352747,12.56924179,6.20950114,1
2.174232559,12.91941548,5.693485979,1
8.389115095,13.29384952,5.062693528,1
15.06529005,13.08200124,5.302160141,1
20.20036131,12.0855578,5.752958169,1
15.11504028,10.4498557,5.534385027,1
13.6816508,9.197595519,5.749675458,1
18.69618562,8.015428171,5.919006431,1
18.9944463,6.344181738,4.946904419,1
11.15274315,4.686547792,2.694921167,1
5.725089674,3.821603516,1.676293582,1
5.918572951,3.483473012,1.597403156,1
6.270632253,3.117007622,1.405563618,1
5.100855636,2.734344546,0.938049545,1
3.843340315,2.488160227,0.510099575,1
2.592438491,2.351178971,0.240432559,1
1.859977323,2.341250828,0.232173232,1
1.983721283,2.40366387,0.169962975,1
2.418106837,2.436810842,0.104576567,1
2.503300395,2.365192713,0.244494903,1
2.343784632,2.266866663,0.345876713,1
2.253919058,2.187459167,0.405172714,1
2.44400149,2.134292731,0.427244761,1
2.639012443,2.0815455,0.418217599,1
2.473527759,2.03038571,0.37606129,1
2.493157063,2.003727064,0.352407591,1
2.484107739,2.010709127,0.362580083,1
2.315191002,2.034094148,0.398154394,1
1.701925549,2.090696825,0.468170222,1
1.520039897,2.240630793,0.552200208,1
1.549709666,2.409017186,0.563414113,1
1.722254706,2.578799371,0.533928048,1
1.916529178,2.745375129,0.499447049,1
2.127414536,2.907311904,0.465851636,1
2.2069413,3.112191239,0.524621686,1
2.562977701,3.360058827,0.615961644,1
2.717957944,3.630549679,0.778903171,1
2.881217768,3.979774356,1.032914284,1
3.201265229,4.442050157,1.405179674,1
3.20390383,4.960795101,1.763262586,1
3.247531519,5.512460937,1.977290549,1
3.388012283,6.04423674,2.011436835,1
3.535896933,6.571626958,1.935822442,1
4.176207877,7.119214072,1.766754105,1
4.685617184,7.605326619,1.544960928,1
5.267886219,7.933270013,1.199928019,1
6.210204713,8.036456796,0.992768908,1
7.503975785,7.907442494,1.267524195,1
3.395333761,4.17137133,0.751312497,2
3.549958048,4.176352878,0.746298917,2
3.892215187,4.184251156,0.74001935,2
4.26581565,4.18521509,0.739644505,2
4.821147006,4.155667621,0.741733365,2
5.15630606,4.078587436,0.707848876,2
5.282232929,4.048367044,0.666431783,2
4.668185767,4.084241334,0.737727679,2
3.740103793,4.207797937,0.90881165,2
2.942415104,4.441516436,1.048303439,2
3.445149236,4.75348644,1.019567729,2
3.628940828,4.911683946,0.92239094,2
3.901854525,4.828919371,1.060559381,2
3.970340962,4.574940753,1.475209049,2
4.050345158,4.297927265,1.789367091,2
4.854102142,4.008236661,2.024985142,2
5.640975828,3.670184911,2.134755978,2
5.903751791,3.235911033,2.131384824,2
6.077288788,2.770352135,2.002356873,2
6.062115143,2.354042334,1.678045714,2
5.027124298,2.024955478,1.161879858,2
2.801295076,1.85511509,0.767982803,2
1.362068349,1.949711571,0.921598953,2
1.200206081,2.248931516,1.141695521,2
1.153439113,2.633208648,1.351475668,2
1.473584639,3.081169557,1.518798688,2
1.298237048,3.590490038,1.733165826,2
1.248162815,4.066531202,1.691445219,2
1.914190775,4.501620485,1.453350378,2
2.771246588,4.966249872,1.284818963,2
3.328720416,5.387539257,1.182649279,2
3.74725989,5.724194194,1.016102937,2
4.354267797,5.981073232,0.781460669,2
5.042977395,6.193663827,0.570742109,2
5.633048206,6.361005282,0.438930444,2
6.566789452,6.447097362,0.366092712,2
6.058648689,6.46405789,0.37506385,2
5.599055638,6.559177319,0.380759321,2
6.560484648,6.724625726,0.27135776,2
6.984140442,6.850099863,0.417298387,2
6.695269777,6.925366001,0.495278004,2
6.316050274,6.979119536,0.496556455,2
6.480173743,7.00839599,0.464174187,2
6.716391945,7.005258369,0.467825823,2
6.493969009,6.957582697,0.516586421,2
6.736394733,6.922680546,0.556944523,2
7.009842982,6.878914674,0.586286779,2
7.25353971,6.816487169,0.602046404,2
7.815226011,6.750922995,0.586376878,2
7.736801825,6.631965379,0.466885611,2
7.232805125,6.541701654,0.303078749,2
6.60881482,6.494454175,0.21596725,2
6.448797534,6.467836219,0.216634253,2
6.23963522,6.430566726,0.246679265,2
6.144947496,6.373288204,0.335038314,2
6.29873602,6.287226084,0.46713364,2
6.385567924,6.202751492,0.52961576,2
6.597897973,6.151958006,0.533985852,2
6.625649853,6.102185377,0.512879627,2
6.834164575,6.108126307,0.519213728,2
6.760330332,6.134654632,0.560747556,2
6.342635265,6.136491828,0.562820733,2
6.076102605,6.105480462,0.559139465,2
5.666849994,6.074075024,0.568646555,2
5.284326303,6.094758675,0.557102705,2
5.453990099,6.191113243,0.487589507,2
5.877633061,6.296415262,0.426964932,2
6.100171686,6.391657592,0.429147271,2
6.68505915,6.543158274,0.549926234,2
7.099447822,6.691050122,0.735689348,2
6.778702297,6.792399894,0.846443637,2
6.032521608,6.922083286,0.92966347,2
5.76204822,7.121961841,0.931787794,2
5.873686509,7.346926546,0.843709327,2
6.247871981,7.56889999,0.707993635,2
6.507010285,7.783831383,0.590892326,2
6.830056361,8.003663176,0.471928122,2
7.615178503,8.19931593,0.328629491,2
8.163977631,8.334807687,0.33901014,2
8.112945539,8.447817752,0.437330902,2
8.075536216,8.569549909,0.493049031,2
8.031307159,8.707684251,0.527585729,2
8.011695273,8.857057203,0.526395598,2
8.093420952,8.987043035,0.457590457,2
8.397185914,9.09486878,0.348303911,2
8.705328212,9.16165044,0.261283151,2
8.786583901,9.188432099,0.224236634,2
8.970096069,9.21107926,0.191563754,2
9.294078283,9.22063711,0.181417424,2
9.330267112,9.205076993,0.181123798,2
9.456879633,9.170941766,0.186402703,2
9.525036683,9.080224482,0.238607596,2
9.311553594,8.913704548,0.397936405,2
9.171678404,8.700849347,0.629881685,2
9.065002513,8.438712052,0.87655626,2
8.973144796,8.135789419,1.102168254,2
9.013055509,7.795806813,1.298343516,2
9.065674571,7.423796945,1.423222017,2
9.138477117,7.022718821,1.468431635,2
8.988914836,6.589027923,1.419123459,2
8.549706795,6.13696611,1.297442053,2
7.859837349,5.68657632,1.155710606,2
7.183001575,5.249266118,1.07519788,2
6.550305461,4.848138632,1.026075503,2
6.035776183,4.509158714,0.96591752,2
5.573318736,4.247216972,0.866457306,2
5.292956828,4.065990597,0.752121016,2
5.054893334,3.92403745,0.631426045,2
4.801568136,3.775228717,0.511304938,2
4.4682967,3.618075209,0.401400155,2
4.045808899,3.473510122,0.321541563,2
3.486735329,3.359537506,0.299739909,2
3.171726711,3.294997301,0.333037849,2
3.160506283,3.256663529,0.365500158,2
3.416358762,3.20509511,0.409196085,2
3.761054989,3.14283938,0.419545794,2
3.873425357,3.071205993,0.365555737,2
3.566806001,2.963985592,0.25508501,2
3.230033061,2.857707529,0.196444475,2
3.022645826,2.81078158,0.153184125,2
2.906082746,2.805769196,0.146859123,2
2.841333271,2.818308665,0.15968251,2
2.788388992,2.876661179,0.242550478,2
2.644822094,2.978970315,0.367386807,2
2.79380146,3.140635717,0.512009739,2
3.044721121,3.344057716,0.702474998,2
2.801221347,3.57088551,0.905943175,2
2.504025371,3.867763154,1.075624419,2
2.760773571,4.228616136,1.159605136,2
2.972521985,4.605904052,1.23215303,2
3.03147744,4.998808035,1.274377617,2
3.42485841,5.406089607,1.230620909,2
3.811480354,5.790770299,1.149764394,2
4.261476113,6.148967348,1.028957073,2
4.828021448,6.476713221,0.887847932,2
5.312999056,6.768049178,0.769101631,2
5.769997792,7.02709255,0.664534691,2
6.112555192,7.260398744,0.587295828,2
6.53365273,7.460097348,0.495365191,2
6.901561818,7.623420257,0.42759416,2
7.104293154,7.76177384,0.394168475,2
7.271665334,7.891081773,0.36853592,2
7.39345084,8.008118812,0.337799362,2
7.538934843,8.125283555,0.305976751,2
7.741381025,8.227851254,0.260810451,2
7.903432771,8.276545964,0.204903907,2
8.103059733,8.259673483,0.239036456,2
8.109541235,8.179266424,0.374849017,2
8.166881822,8.06660953,0.520044243,2
8.28509764,7.914720841,0.669041947,2
8.397372489,7.718508257,0.805460334,2
8.442035721,7.484388682,0.907856441,2
8.565098272,7.224688175,0.966333097,2
8.564611834,6.940434496,0.948139251,2
8.228328128,6.659778904,0.834390309,2
7.734707959,6.421174202,0.67828503,2
7.298989145,6.233940539,0.532637877,2
6.982972292,6.082139139,0.409566057,2
6.647994928,5.937592745,0.308808885,2
6.322971806,5.786175587,0.294233188,2
6.056176738,5.620344249,0.395016699,2
5.845030651,5.432467339,0.556733393,2
5.722561476,5.230738897,0.713967676,2
5.758055913,5.013227714,0.849468099,2
5.842281108,4.768033815,0.947323505,2
5.862371332,4.489533217,0.998562989,2
5.780975145,4.1868783,0.995256561,2
5.53750835,3.857687354,0.957241472,2
5.133823354,3.521335683,0.896929238,2
4.664658424,3.193536979,0.845226143,2
4.177407635,2.869462949,0.840308583,2
3.827746229,2.537781377,0.910269301,2
3.547449648,2.193757138,1.003098171,2
3.306116924,1.888157419,1.009628908,2
3.05727513,1.660413846,0.916674654,2
2.835822163,1.524519806,0.791736626,2
2.489065681,1.469880548,0.714435964,2
2.173991639,1.497829208,0.757904092,2
1.855836315,1.617481459,0.930095306,2
1.423918121,1.830931505,1.173404997,2
0.860591923,2.15584397,1.436142343,2
0.387503836,2.610479858,1.656808021,2
0.491452462,3.181755358,1.772667655,2
1.028681188,3.814632621,1.828083756,2
1.69833473,4.470800153,1.887005812,2
2.289429581,5.127318557,1.94925358,2
2.768552284,5.779132068,1.980855483,2
3.370514149,6.406476744,1.920546309,2
3.990336777,6.98401943,1.784293175,2
4.673042767,7.507761781,1.586385767,2
5.406950804,7.975766305,1.354456078,2
6.100258838,8.394329425,1.12289099,2
6.820225095,8.770207455,0.898811076,2
7.590356503,9.088473973,0.691574541,2
8.263518772,9.343537087,0.547321716,2
8.807564694,9.556753098,0.498152861,2
9.041999037,9.688304356,0.454746655,2
9.145941014,9.837045186,0.462217537,2
9.227760281,10.00334796,0.482378984,2
9.353088012,10.17303566,0.478141547,2
9.592582006,10.32884639,0.437720131,2
9.85903914,10.45699441,0.388193899,2
10.00289027,10.54507737,0.33938567,2
10.14098764,10.59558935,0.288741903,2
10.39567888,10.61540617,0.262466616,2
10.12307728,10.59120772,0.291192243,2
10.52940734,10.55448601,0.36236775,2
10.80896876,10.41239009,0.565825749,2
10.92463724,10.16589818,0.819436563,2
10.91119535,9.823984493,1.097622191,2
10.87406221,9.407354485,1.364210473,2
10.73986874,8.935982924,1.574186117,2
10.50801004,8.431182162,1.717635103,2
10.33915583,7.892341574,1.823528078,2
10.15369445,7.272475984,1.936482086,2
9.755860137,6.587307456,2.006695205,2
9.108448197,5.94762103,1.912028734,2
8.344049627,5.440051363,1.663074441,2
7.505500357,5.089713297,1.354874596,2
6.744895262,4.861706648,1.096329072,2
6.160346599,4.704292592,0.912178372,2
5.691861119,4.577164697,0.779302724,2
5.11960416,4.440751437,0.686054799,2
4.140499935,4.297092663,0.679238896,2
3.302009167,4.19963728,0.759845413,2
3.358995874,4.140078681,0.846293706,2
4.032751531,4.040191137,0.980842299,2
4.840668966,3.862471218,1.117566676,2
5.225433863,3.600277624,1.163920202,2
5.170754703,3.314844557,1.077131328,2
4.889067646,3.064163693,0.891794618,2
4.327728527,2.872692695,0.653005028,2
3.683016413,2.763988651,0.465218368,2
3.165946105,2.738977022,0.41962555,2
2.706423183,2.783382991,0.481406858,2
2.360120435,2.902344052,0.583787401,2
2.255552337,3.098112746,0.688066382,2
2.218733028,3.33413477,0.759649446,2
2.371103188,3.587103028,0.767255671,2
2.663946065,3.832430082,0.730557472,2
2.974357673,4.058954547,0.682754557,2
3.240688086,4.27086749,0.640809965,2
3.432900125,4.484929259,0.618057708,2
3.610005787,4.72565887,0.630113411,2
3.896033796,5.004034966,0.687996999,2
4.317807378,5.313185532,0.805250361,2
4.615772571,5.628601963,0.957025924,2
4.74841561,5.949735585,1.092489225,2
4.824373731,6.277421362,1.171590151,2
4.929190712,6.598734945,1.169631296,2
5.093487098,6.889232873,1.075890563,2
5.381305785,7.131024923,0.902949035,2
5.840196228,7.309423861,0.690982284,2
6.393766754,7.427065414,0.506288348,2
6.98753945,7.503688399,0.388353926,2
7.471971693,7.575976761,0.351035772,2
7.82710879,7.657226661,0.407110829,2
8.025273374,7.747883312,0.520104578,2
8.037509564,7.852921291,0.65427712,2
7.834169993,7.949252168,0.739701555,2
7.511407603,8.033834323,0.769465959,2
7.165295162,8.112042096,0.751937699,2
7.016611756,8.196634112,0.685301482,2
7.159996602,8.29084318,0.571995319,2
7.710423071,8.38018071,0.443796477,2
8.284470696,8.429836459,0.390681353,2
8.733675298,8.445540137,0.387667145,2
9.075653167,8.433719002,0.38043567,2
9.000818333,8.381009885,0.319474556,2
8.679991539,8.314389963,0.243771896,2
8.293485333,8.245928246,0.227042671,2
8.011215328,8.158761474,0.334125715,2
7.958702433,8.023006688,0.563528565,2
8.053371904,7.810799112,0.866108908,2
8.206980553,7.509911832,1.191204811,2
8.441507476,7.113005935,1.511104282,2
8.615463948,6.616778013,1.78357405,2
8.548562002,6.033370459,1.977958243,2
8.334619117,5.389481543,2.098725165,2
7.995374363,4.701735381,2.147227572,2
7.42181762,3.997893595,2.105403548,2
6.653667462,3.334936432,1.961760429,2
5.836626676,2.767878813,1.725882278,2
5.044499104,2.324179687,1.423828774,2
4.237921579,2.012553278,1.098107829,2
3.479228253,1.843301951,0.842829658,2
2.781388409,1.79663114,0.759779769,2
2.109672849,1.854773064,0.849824108,2
1.457157495,2.016986896,1.020645629,2
0.956956497,2.29064472,1.187144284,2
0.792245991,2.658865007,1.283512777,2
0.983091275,3.081302447,1.294768724,2
1.399635415,3.527695241,1.263555339,2
1.928235018,3.989616603,1.245360032,2
2.545408307,4.451956521,1.252448569,2
3.012520139,4.898324379,1.288325315,2
3.362807656,5.33540947,1.315545009,2
3.731811165,5.764085433,1.301273391,2
4.193735733,6.185164368,1.256019067,2
4.639159368,6.602636451,1.217948536,2
5.016620393,7.030653327,1.204733165,2
5.447019218,7.478899622,1.205876886,2
6.018849037,7.944033832,1.229265388,2
6.55163419,8.404308878,1.282786972,2
7.009086891,8.851317278,1.336999889,2
7.383371046,9.28841497,1.377166996,2
7.649567287,9.698776923,1.359649306,2
7.942600515,10.07611033,1.25841179,2
8.368456563,10.41823982,1.084988604,2
8.919328131,10.70670709,0.86228174,2
9.499083337,10.92124506,0.625177863,2
10.09836132,11.03596261,0.427778666,2
10.6215995,11.04509878,0.408183346,2
11.02171818,10.96028464,0.550628771,2
11.38006381,10.79626378,0.724682595,2
11.48699057,10.56365258,0.8605462,2
11.42290137,10.28409948,0.963143381,2
11.3638954,9.959855162,1.065530144,2
11.25312924,9.579896466,1.169494503,2
11.06470785,9.154332691,1.2544017,2
10.64625887,8.718631887,1.271745396,2
10.18972302,8.324489789,1.223090512,2
9.773458101,7.973506789,1.138121999,2
9.381509579,7.636378514,1.050995712,2
9.053951752,7.262726882,1.028100056,2
8.691459619,6.863182646,1.030709925,2
8.180458188,6.501765379,0.957299945,2
7.564308432,6.255753087,0.796971444,2
6.997491484,6.161054235,0.684132266,2
6.707699813,6.194996282,0.731564287,2
6.704837899,6.28344276,0.834436915,2
6.679893026,6.325141073,0.864335954,2
6.402175346,6.301569915,0.857527381,2
5.644993262,6.241602819,0.869282262,2
5.058509391,6.181196149,0.927669519,2
5.077286946,6.109963843,1.032560044,2
5.720335276,6.001263716,1.18195851,2
6.617319904,5.803776345,1.363450371,2
